Listing Site Data[Product Name],Listing Site Data[Categories],Listing Site Data[Average Position],Listing Site Data[Clicks],Listing Site Data[Leads],Listing Site Data[Money Spent ($)],Listing Site Data[Channel],Listing Site Data[Location],Listing Site Data[Prospects],Listing Site Data[Paid],Listing Site Data[Paid Date],Listing Site Data[Date of report],Listing Site Data[Month],Listing Site Data[monthno],Listing Site Data[Monthrank],Listing Site Data[weekenddate],Listing Site Data[weeknum],Listing Site Data[weekstartdate],Listing Site Data[weekrank]
"Omnify","Reservations","5","1","","10.25","GetApp","UNITED STATES","","0","","04-07-2021 0:00:00","Jul","7","11","27-06-2021 0:00:00","28","28-06-2021 0:00:00","27"
"Omnify","Yoga Studio","5","1","","11.75","Capterra","UNITED STATES","","0","","04-07-2021 0:00:00","Jul","7","11","27-06-2021 0:00:00","28","28-06-2021 0:00:00","27"
"Omnify","Membership Management","25","1","","10.25","Capterra","UNITED STATES","","0","","04-08-2021 0:00:00","Aug","8","12","01-08-2021 0:00:00","32","02-08-2021 0:00:00","28"
"Omnify","Yoga Studio","9","1","","4.5","GetApp","UNITED STATES","","0","","04-08-2021 0:00:00","Aug","8","12","01-08-2021 0:00:00","32","02-08-2021 0:00:00","28"
"Omnify","Yoga Studio","9","1","","11.75","Capterra","UNITED STATES","","0","","04-08-2021 0:00:00","Aug","8","12","01-08-2021 0:00:00","32","02-08-2021 0:00:00","28"
"Omnify","Class Registration","8","1","","10.75","Capterra","UNITED STATES","","0","","04-09-2021 0:00:00","Sep","9","13","29-08-2021 0:00:00","36","30-08-2021 0:00:00","29"
"Omnify","Coaching","6","1","","4.25","Capterra","UNITED STATES","","0","","04-10-2021 0:00:00","Oct","10","14","03-10-2021 0:00:00","41","04-10-2021 0:00:00","30"
"Omnify","Reservations","5","1","","10.25","GetApp","UNITED STATES","","0","","04-10-2021 0:00:00","Oct","10","14","03-10-2021 0:00:00","41","04-10-2021 0:00:00","30"
"Omnify","Coaching","6","1","","4.25","Capterra","UNITED STATES","","0","","04-11-2021 0:00:00","Nov","11","15","31-10-2021 0:00:00","45","01-11-2021 0:00:00","31"
"Omnify","Reservations","9","1","","10.75","Capterra","UNITED STATES","","0","","04-11-2021 0:00:00","Nov","11","15","31-10-2021 0:00:00","45","01-11-2021 0:00:00","31"
"Omnify","Yoga Studio","9","1","","11.75","Capterra","UNITED STATES","","0","","04-11-2021 0:00:00","Nov","11","15","31-10-2021 0:00:00","45","01-11-2021 0:00:00","31"
"Omnify","Class Registration","9","1","","10.75","Capterra","UNITED STATES","","0","","04-12-2021 0:00:00","Dec","12","16","28-11-2021 0:00:00","49","29-11-2021 0:00:00","32"
"Omnify","Fitness","11","1","","11.25","Capterra","UNITED STATES","","0","","04-12-2021 0:00:00","Dec","12","16","28-11-2021 0:00:00","49","29-11-2021 0:00:00","32"
"Omnify","Reservations","10","1","","10.75","Capterra","UNITED STATES","","0","","04-12-2021 0:00:00","Dec","12","16","28-11-2021 0:00:00","49","29-11-2021 0:00:00","32"
"Omnify","Fitness","2","1","","10.5","GetApp","UNITED STATES","","0","","","","","1","","","31-12-1899 0:00:00","1"
"Omnify","Swim School","10","1","","13.25","Capterra","UNITED STATES","","0","","","","","1","","","31-12-1899 0:00:00","1"
"Omnify","Yoga Studio","9","1","","8.25","Capterra","UNITED STATES","","0","","","","","1","","","31-12-1899 0:00:00","1"
"Omnify","Coaching","2","1","","4.5","GetApp","UNITED STATES","","0","","","","","1","","","31-12-1899 0:00:00","1"
"Omnify","Fitness","3","1","","10.5","GetApp","UNITED STATES","","0","","","","","1","","","31-12-1899 0:00:00","1"
"Omnify","Membership Management","25","1","","10.25","Capterra","UNITED STATES","","0","","","","","1","","","31-12-1899 0:00:00","1"
"Omnify","Yoga Studio","10","1","","8.25","Capterra","UNITED STATES","","0","","","","","1","","","31-12-1899 0:00:00","1"
"Omnify","Class Registration","9","1","","6.25","Capterra","UNITED STATES","","0","","","","","1","","","31-12-1899 0:00:00","1"
"Omnify","Swim School","2","1","","13.25","Capterra","UNITED STATES","","0","","","","","1","","","31-12-1899 0:00:00","1"
"Omnify","Yoga Studio","10","1","","8.5","Capterra","UNITED STATES","","0","","","","","1","","","31-12-1899 0:00:00","1"
"Omnify","Yoga Studio","12","1","","4.5","GetApp","UNITED STATES","","0","","","","","1","","","31-12-1899 0:00:00","1"
"Omnify","Reservations","5","1","","10.25","GetApp","UNITED STATES","","0","","","","","1","","","31-12-1899 0:00:00","1"
"Omnify","Reservations","10","1","","12.25","Capterra","UNITED STATES","","0","","","","","1","","","31-12-1899 0:00:00","1"
"Omnify","Fitness","5","1","","10.5","GetApp","UNITED STATES","","0","","","","","1","","","31-12-1899 0:00:00","1"
"Omnify","Fitness","14","1","","11.25","Capterra","UNITED STATES","","0","","","","","1","","","31-12-1899 0:00:00","1"
"Omnify","Membership Management","2","1","","10.25","Capterra","UNITED STATES","","0","","","","","1","","","31-12-1899 0:00:00","1"
"Omnify","Reservations","5","1","","10.25","GetApp","UNITED STATES","","0","","","","","1","","","31-12-1899 0:00:00","1"
"Omnify","Yoga Studio","8","1","","8.75","Capterra","UNITED STATES","","0","","","","","1","","","31-12-1899 0:00:00","1"
"Omnify","Dance Studio","9","1","","10.75","Capterra","UNITED STATES","","0","","","","","1","","","31-12-1899 0:00:00","1"
"Omnify","Membership Management","24","1","","10.25","Capterra","UNITED STATES","","0","","","","","1","","","31-12-1899 0:00:00","1"
"Omnify","Reservations","11","1","","12.25","Capterra","UNITED STATES","","0","","","","","1","","","31-12-1899 0:00:00","1"
"Omnify","Class Registration","2","1","","6.25","Capterra","UNITED STATES","","0","","","","","1","","","31-12-1899 0:00:00","1"
"Omnify","Reservations","10","1","","12.25","Capterra","UNITED STATES","","0","","","","","1","","","31-12-1899 0:00:00","1"
"Omnify","Reservations","6","1","","10.25","GetApp","UNITED STATES","","0","","","","","1","","","31-12-1899 0:00:00","1"
"Omnify","Fitness","7","1","","10.5","GetApp","UNITED STATES","","0","","","","","1","","","31-12-1899 0:00:00","1"
"Omnify","Class Registration","8","1","","6.25","Capterra","UNITED STATES","","0","","","","","1","","","31-12-1899 0:00:00","1"
"Omnify","Dance Studio","9","1","","10.75","Capterra","UNITED STATES","","0","","","","","1","","","31-12-1899 0:00:00","1"
"Omnify","Dance Studio","11","1","","10.75","Capterra","UNITED STATES","","0","","","","","1","","","31-12-1899 0:00:00","1"
"Omnify","Reservations","9","1","","12.25","Capterra","UNITED STATES","","0","","","","","1","","","31-12-1899 0:00:00","1"
"Omnify","Fitness","0","1","","10","Capterra","UNITED STATES","","0","","","","","1","","","31-12-1899 0:00:00","1"
"Omnify","Membership Management","18","1","","10.25","Capterra","UNITED STATES","","0","","","","","1","","","31-12-1899 0:00:00","1"
"Omnify","Class Registration","10","1","","10.75","Capterra","UNITED STATES","","0","","","","","1","","","31-12-1899 0:00:00","1"
"Omnify","Parks and Recreation","1","1","","16.25","Capterra","UNITED STATES","","0","","07-11-2020 0:00:00","Nov","11","3","01-11-2020 0:00:00","45","02-11-2020 0:00:00","4"
"Omnify","Scheduling","1","1","","4.75","Capterra","SINGAPORE","","0","","11-11-2020 0:00:00","Nov","11","3","08-11-2020 0:00:00","46","09-11-2020 0:00:00","5"
"Omnify","Scheduling","1","1","","7.75","Capterra","AUSTRALIA","","0","","12-11-2020 0:00:00","Nov","11","3","08-11-2020 0:00:00","46","09-11-2020 0:00:00","5"
"Omnify","Scheduling","1","1","","7.5","Capterra","UNITED KINGDOM","","0","","12-11-2020 0:00:00","Nov","11","3","08-11-2020 0:00:00","46","09-11-2020 0:00:00","5"
"Omnify","Reservations","1","1","","2.5","GetApp","SINGAPORE","","0","","15-11-2020 0:00:00","Nov","11","3","08-11-2020 0:00:00","47","09-11-2020 0:00:00","5"
"Omnify","Reservations","1","1","","3","Capterra","SINGAPORE","","0","","16-11-2020 0:00:00","Nov","11","3","15-11-2020 0:00:00","47","16-11-2020 0:00:00","6"
"Omnify","Swim School","1","1","","7.5","Capterra","UNITED STATES","","0","","16-11-2020 0:00:00","Nov","11","3","15-11-2020 0:00:00","47","16-11-2020 0:00:00","6"
"Omnify","Reservations","1","1","","3","Capterra","SINGAPORE","","0","","19-11-2020 0:00:00","Nov","11","3","15-11-2020 0:00:00","47","16-11-2020 0:00:00","6"
"Omnify","Swim School","1","1","","4.25","Capterra","AUSTRALIA","","0","","19-11-2020 0:00:00","Nov","11","3","15-11-2020 0:00:00","47","16-11-2020 0:00:00","6"
"Omnify","Fitness","1","1","","2.75","Capterra","SINGAPORE","","0","","20-11-2020 0:00:00","Nov","11","3","15-11-2020 0:00:00","47","16-11-2020 0:00:00","6"
"Omnify","Reservations","1","1","","2.5","GetApp","SINGAPORE","","0","","20-11-2020 0:00:00","Nov","11","3","15-11-2020 0:00:00","47","16-11-2020 0:00:00","6"
"Omnify","Spa","1","1","","3.25","Capterra","SINGAPORE","","0","","22-11-2020 0:00:00","Nov","11","3","15-11-2020 0:00:00","48","16-11-2020 0:00:00","6"
"Omnify","Yoga Studio","1","1","","2.75","GetApp","SINGAPORE","","0","","25-11-2020 0:00:00","Nov","11","3","22-11-2020 0:00:00","48","23-11-2020 0:00:00","7"
"Omnify","Yoga Studio","1","1","","2.75","GetApp","SINGAPORE","","0","","26-11-2020 0:00:00","Nov","11","3","22-11-2020 0:00:00","48","23-11-2020 0:00:00","7"
"Omnify","Reservations","1","1","","3","Capterra","SINGAPORE","","0","","28-11-2020 0:00:00","Nov","11","3","22-11-2020 0:00:00","48","23-11-2020 0:00:00","7"
"Omnify","Coaching","1","1","","6.5","GetApp","UNITED STATES","","0","","30-11-2020 0:00:00","Nov","11","3","29-11-2020 0:00:00","49","30-11-2020 0:00:00","8"
"Omnify","Reservations","1","1","","2.75","GetApp","SINGAPORE","","0","","30-11-2020 0:00:00","Nov","11","3","29-11-2020 0:00:00","49","30-11-2020 0:00:00","8"
"Omnify","Yoga Studio","1","1","","2.75","Capterra","SINGAPORE","","0","","03-12-2020 0:00:00","Dec","12","4","29-11-2020 0:00:00","49","30-11-2020 0:00:00","8"
"Omnify","Reservations","1","1","","2.75","GetApp","SINGAPORE","","0","","04-12-2020 0:00:00","Dec","12","4","29-11-2020 0:00:00","49","30-11-2020 0:00:00","8"
"Omnify","Class Registration","1","1","","5.25","Capterra","UNITED KINGDOM","","0","","05-12-2020 0:00:00","Dec","12","4","29-11-2020 0:00:00","49","30-11-2020 0:00:00","8"
"Omnify","Coaching","1","1","","4","GetApp","UNITED STATES","","0","","05-12-2020 0:00:00","Dec","12","4","29-11-2020 0:00:00","49","30-11-2020 0:00:00","8"
"Omnify","Coaching","1","1","","4","GetApp","UNITED STATES","","0","","06-12-2020 0:00:00","Dec","12","4","29-11-2020 0:00:00","50","30-11-2020 0:00:00","8"
"Omnify","Class Registration","1","1","","8.5","Capterra","CANADA","","0","","07-12-2020 0:00:00","Dec","12","4","06-12-2020 0:00:00","50","07-12-2020 0:00:00","9"
"Omnify","Class Registration","1","1","","5.5","Capterra","AUSTRALIA","","0","","08-12-2020 0:00:00","Dec","12","4","06-12-2020 0:00:00","50","07-12-2020 0:00:00","9"
"Omnify","Reservations","1","1","","3.25","GetApp","SINGAPORE","","0","","08-12-2020 0:00:00","Dec","12","4","06-12-2020 0:00:00","50","07-12-2020 0:00:00","9"
"Omnify","Class Registration","1","1","","5.5","Capterra","AUSTRALIA","","0","","09-12-2020 0:00:00","Dec","12","4","06-12-2020 0:00:00","50","07-12-2020 0:00:00","9"
"Omnify","Class Registration","1","1","","5.5","GetApp","AUSTRALIA","","0","","09-12-2020 0:00:00","Dec","12","4","06-12-2020 0:00:00","50","07-12-2020 0:00:00","9"
"Omnify","Class Registration","1","1","","8.5","Capterra","CANADA","","0","","10-12-2020 0:00:00","Dec","12","4","06-12-2020 0:00:00","50","07-12-2020 0:00:00","9"
"Omnify","Reservations","1","1","","3.5","Capterra","SINGAPORE","","0","","10-12-2020 0:00:00","Dec","12","4","06-12-2020 0:00:00","50","07-12-2020 0:00:00","9"
"Omnify","Reservations","1","1","","3.25","GetApp","SINGAPORE","","0","","10-12-2020 0:00:00","Dec","12","4","06-12-2020 0:00:00","50","07-12-2020 0:00:00","9"
"Omnify","Class Registration","1","1","","5.25","Capterra","UNITED KINGDOM","","0","","11-12-2020 0:00:00","Dec","12","4","06-12-2020 0:00:00","50","07-12-2020 0:00:00","9"
"Omnify","Class Registration","1","1","","5.25","Capterra","UNITED KINGDOM","","0","","12-12-2020 0:00:00","Dec","12","4","06-12-2020 0:00:00","50","07-12-2020 0:00:00","9"
"Omnify","Coaching","1","1","","5.75","GetApp","AUSTRALIA","","0","","12-12-2020 0:00:00","Dec","12","4","06-12-2020 0:00:00","50","07-12-2020 0:00:00","9"
"Omnify","Class Registration","1","1","","2.25","Capterra","SINGAPORE","","0","","13-12-2020 0:00:00","Dec","12","4","06-12-2020 0:00:00","51","07-12-2020 0:00:00","9"
"Omnify","Yoga Studio","1","1","","2.75","Capterra","SINGAPORE","","0","","13-12-2020 0:00:00","Dec","12","4","06-12-2020 0:00:00","51","07-12-2020 0:00:00","9"
"Omnify","Class Registration","1","1","","10.25","Capterra","UNITED STATES","","0","","14-12-2020 0:00:00","Dec","12","4","13-12-2020 0:00:00","51","14-12-2020 0:00:00","10"
"Omnify","Class Registration","1","1","","5.25","Capterra","UNITED KINGDOM","","0","","15-12-2020 0:00:00","Dec","12","4","13-12-2020 0:00:00","51","14-12-2020 0:00:00","10"
"Omnify","Reservations","1","1","","3.5","Capterra","SINGAPORE","","0","","16-12-2020 0:00:00","Dec","12","4","13-12-2020 0:00:00","51","14-12-2020 0:00:00","10"
"Omnify","Fitness","1","1","","3.25","Capterra","SINGAPORE","","0","","17-12-2020 0:00:00","Dec","12","4","13-12-2020 0:00:00","51","14-12-2020 0:00:00","10"
"Omnify","Class Registration","1","1","","8.5","Capterra","CANADA","","0","","18-12-2020 0:00:00","Dec","12","4","13-12-2020 0:00:00","51","14-12-2020 0:00:00","10"
"Omnify","Class Registration","1","1","","13.25","GetApp","UNITED STATES","","0","","20-12-2020 0:00:00","Dec","12","4","13-12-2020 0:00:00","52","14-12-2020 0:00:00","10"
"Omnify","Class Registration","1","1","","5.5","Capterra","AUSTRALIA","","0","","21-12-2020 0:00:00","Dec","12","4","20-12-2020 0:00:00","52","21-12-2020 0:00:00","11"
"Omnify","Class Registration","1","1","","13.25","GetApp","UNITED STATES","","0","","21-12-2020 0:00:00","Dec","12","4","20-12-2020 0:00:00","52","21-12-2020 0:00:00","11"
"Omnify","Class Registration","1","1","","5.25","Capterra","UNITED KINGDOM","","0","","21-12-2020 0:00:00","Dec","12","4","20-12-2020 0:00:00","52","21-12-2020 0:00:00","11"
"Omnify","Class Registration","1","1","","6.5","Software Advice","CANADA","","0","","21-12-2020 0:00:00","Dec","12","4","20-12-2020 0:00:00","52","21-12-2020 0:00:00","11"
"Omnify","Fitness","1","1","","3.25","Capterra","SINGAPORE","","0","","21-12-2020 0:00:00","Dec","12","4","20-12-2020 0:00:00","52","21-12-2020 0:00:00","11"
"Omnify","Fitness","1","1","","2.5","GetApp","SINGAPORE","","0","","21-12-2020 0:00:00","Dec","12","4","20-12-2020 0:00:00","52","21-12-2020 0:00:00","11"
"Omnify","Class Registration","1","1","","8.75","Capterra","CANADA","","0","","24-12-2020 0:00:00","Dec","12","4","20-12-2020 0:00:00","52","21-12-2020 0:00:00","11"
"Omnify","Coaching","1","1","","4.75","GetApp","UNITED KINGDOM","","0","","28-12-2020 0:00:00","Dec","12","4","27-12-2020 0:00:00","53","28-12-2020 0:00:00","12"
"Omnify","Coaching","1","1","","4","GetApp","UNITED STATES","","0","","28-12-2020 0:00:00","Dec","12","4","27-12-2020 0:00:00","53","28-12-2020 0:00:00","12"
"Omnify","Class Registration","1","1","","2.25","Capterra","SINGAPORE","","0","","29-12-2020 0:00:00","Dec","12","4","27-12-2020 0:00:00","53","28-12-2020 0:00:00","12"
"Omnify","Class Registration","1","1","","5.25","Software Advice","UNITED KINGDOM","","0","","30-12-2020 0:00:00","Dec","12","4","27-12-2020 0:00:00","53","28-12-2020 0:00:00","12"
"Omnify","Coaching","1","1","","4.75","GetApp","CANADA","","0","","30-12-2020 0:00:00","Dec","12","4","27-12-2020 0:00:00","53","28-12-2020 0:00:00","12"
"Omnify","Class Registration","1","1","","5.25","Capterra","UNITED KINGDOM","","0","","31-12-2020 0:00:00","Dec","12","4","27-12-2020 0:00:00","53","28-12-2020 0:00:00","12"
"Omnify","Class Registration","1","1","","8.75","Capterra","CANADA","","0","","01-01-2021 0:00:00","Jan","1","5","27-12-2020 0:00:00","1","28-12-2020 0:00:00","12"
"Omnify","Class Registration","1","1","","5.25","Capterra","UNITED KINGDOM","","0","","01-01-2021 0:00:00","Jan","1","5","27-12-2020 0:00:00","1","28-12-2020 0:00:00","12"
"Omnify","Coaching","1","1","","7.25","Capterra","UNITED STATES","","0","","01-01-2021 0:00:00","Jan","1","5","27-12-2020 0:00:00","1","28-12-2020 0:00:00","12"
"Omnify","Class Registration","1","1","","8.75","Capterra","CANADA","","0","","02-01-2021 0:00:00","Jan","1","5","27-12-2020 0:00:00","1","28-12-2020 0:00:00","12"
"Omnify","Class Registration","1","1","","12.25","Software Advice","UNITED STATES","","0","","04-01-2021 0:00:00","Jan","1","5","03-01-2021 0:00:00","2","04-01-2021 0:00:00","13"
"Omnify","Scheduling","1","1","","4.75","GetApp","UNITED STATES","","0","","04-01-2021 0:00:00","Jan","1","5","03-01-2021 0:00:00","2","04-01-2021 0:00:00","13"
"Omnify","Class Registration","1","1","","5.25","Capterra","UNITED KINGDOM","","0","","05-01-2021 0:00:00","Jan","1","5","03-01-2021 0:00:00","2","04-01-2021 0:00:00","13"
"Omnify","Coaching","1","1","","3","GetApp","SINGAPORE","","0","","05-01-2021 0:00:00","Jan","1","5","03-01-2021 0:00:00","2","04-01-2021 0:00:00","13"
"Omnify","Class Registration","1","1","","5.25","Capterra","UNITED KINGDOM","","0","","07-01-2021 0:00:00","Jan","1","5","03-01-2021 0:00:00","2","04-01-2021 0:00:00","13"
"Omnify","Membership Management","1","1","","11.5","GetApp","AUSTRALIA","","0","","08-01-2021 0:00:00","Jan","1","5","03-01-2021 0:00:00","2","04-01-2021 0:00:00","13"
"Omnify","Membership Management","1","1","","10.25","Capterra","SINGAPORE","","0","","08-01-2021 0:00:00","Jan","1","5","03-01-2021 0:00:00","2","04-01-2021 0:00:00","13"
"Omnify","Class Registration","1","1","","8.75","Capterra","CANADA","","0","","09-01-2021 0:00:00","Jan","1","5","03-01-2021 0:00:00","2","04-01-2021 0:00:00","13"
"Omnify","Membership Management","1","1","","10.25","Capterra","SINGAPORE","","0","","09-01-2021 0:00:00","Jan","1","5","03-01-2021 0:00:00","2","04-01-2021 0:00:00","13"
"Omnify","Class Registration","1","1","","5.5","Capterra","AUSTRALIA","","0","","12-01-2021 0:00:00","Jan","1","5","10-01-2021 0:00:00","3","11-01-2021 0:00:00","14"
"Omnify","Class Registration","1","1","","8.5","GetApp","CANADA","","0","","12-01-2021 0:00:00","Jan","1","5","10-01-2021 0:00:00","3","11-01-2021 0:00:00","14"
"Omnify","Reservations","1","1","","4","Capterra","SINGAPORE","","0","","13-01-2021 0:00:00","Jan","1","5","10-01-2021 0:00:00","3","11-01-2021 0:00:00","14"
"Omnify","Reservations","1","1","","4","GetApp","SINGAPORE","","0","","13-01-2021 0:00:00","Jan","1","5","10-01-2021 0:00:00","3","11-01-2021 0:00:00","14"
"Omnify","Scheduling","1","1","","10.5","Capterra","UNITED STATES","","0","","13-01-2021 0:00:00","Jan","1","5","10-01-2021 0:00:00","3","11-01-2021 0:00:00","14"
"Omnify","Class Registration","1","1","","5.5","Capterra","AUSTRALIA","","0","","14-01-2021 0:00:00","Jan","1","5","10-01-2021 0:00:00","3","11-01-2021 0:00:00","14"
"Omnify","Reservations","1","1","","4","GetApp","SINGAPORE","","0","","14-01-2021 0:00:00","Jan","1","5","10-01-2021 0:00:00","3","11-01-2021 0:00:00","14"
"Omnify","Reservations","1","1","","4","GetApp","SINGAPORE","","0","","15-01-2021 0:00:00","Jan","1","5","10-01-2021 0:00:00","3","11-01-2021 0:00:00","14"
"Omnify","Reservations","1","1","","4","GetApp","SINGAPORE","","0","","17-01-2021 0:00:00","Jan","1","5","10-01-2021 0:00:00","4","11-01-2021 0:00:00","14"
